year|quarter|TerminDate|submitURL|orgName|clientName|clientGovtEntity|senateID|houseID|contactIntlPhone|name|address|city|state|zip|country|prinCity|prinState|prinZip|prinZipExt|prinCountry|SelfSelect|SignedName|SignedDate|noLobbying|income|expenses|expensesMethod|area_code|issues|agencies|lobbyists|foreignEntIssues|updatedClientAddr|updatedClientCity|updatedClientState|updatedClientZip|updatedClientZipExt|updatedClientCountry|updatedPrinClientCity|updatedPrinClientState|updatedPrinClientZip|updatedPrinClientZipExt|updatedPrinClientCountry|foreignEntities|inactive_lobbyists|affiliatedOrgs|affiliatedOrgUrl|inactive_ali_codes
2013 |2A |||Chamber of Commerce of the U.S.A. |Chamber of Commerce of the U.S.A. |N |38756-12 |318860000 |||1615 H STREET, NW |WASHINGTON |DC |20062 |USA ||||||Y |Ryan P. Meyers |7/22/2013 5:54:06 PM |||13970000.00 |C |TRD|"ISSUE: H.R. 624, Cyber Intelligence Sharing and Protection Act  H.R. 693 / S. 345, Sugar Reform Act of 2013  H.R. 845, Saving High-Tech Innovators from Egregious Legal Disputes (SHIELD) Act   H.R. 1020 / S. 489, Low Value Shipment Regulatory Modernization Act of 2013  H.R. 1276, Currency Reform for Fair Trade Act  H.R. 1354, Jobs Originated through Launching Travel Act of 2013  H.R. 1947, Federal Agriculture Reform and Risk Management Act of 2013  S. 660, Innovation Through Trade Act    S. 662, Trade Facilitation and Trade Enforcement Reauthorization Act of 2013  S. 884, Deter Cyber Theft Act  S. 954, The Agriculture Reform, Food and Jobs Act of 2013, Shaheen/Toomey/Kirk Amendment #925  S. 1114, Currency Exchange Rate Oversight Reform Act of 2013   Fiscal Year 2014 Department of Homeland Security Appropriations Act  Legislation similar to H.R. 496, Trade Enforcement Act of 2009 (specific legislation not yet introduced) Legislation similar to H.R. 4095, Online Pharmacy Safety Act of 2012   Legislation similar to H.R. 4216, Foreign Counterfeit Prevention Act of 2012  Legislation similar to H.R. 6654, Foreign Counterfeit Prevention Act of 2012   Legislation similar to S. 2002, Online Pharmacy Safety Act of 2012   Various issues relating to Trans-Pacific Partnership (TPP) Agreement; sugar reform; immigration; jobs and growth; Transatlantic Trade and Investment Partnership (TTIP) negotiations; Russia Permanent Normal Trade Relations (PNTR);  Free Trade Agreement with the European Union; Anti-Counterfeiting Trade Agreement;  U.S.-Central Asia Trade and Investment Framework Agreement (TIFA); Trade in Services Agreement (TISA); Trade Promotion Authority (TPA);  Japans entry into the TPP negotiations; trade policy consideration with regard to cross-border data flows; U.S. trade relations with the Middle East and North Africa; the World Intellectual Property Organization; the World Trade Organization; Doha Round of World Trade Organization (WTO) negotiations; the World Health Organization; the International Telecommunications Union; the Transatlantic Economic Council; China's IPR; IP issues related to Australia, Canada, China, India, Brazil, Russia, Europe, and Mexico; IP issues related to internet counterfeiting and piracy;  IP issues related to trade secret theft;  the Office of the Intellectual Property Enforcement Coordinator and the National Intellectual Property Rights Coordination Center; IP issues related to the Asia-Pacific Economic Cooperation (APEC); IP issues related to United Nations Framework Convention on Climate Change (UNFCCC); the USPTO IP Attache Program; patent linkage and regulatory data protection; U.S.- Argentina economic relations; U.S.- Brazil economic relations; U.S.- Bangladesh economic relations; U.S.- China economic relations; U.S.- Egypt economic and commercial relations; U.S.- Japan economic relations; U.S.- Jordan economic and commercial relations; U.S.- Korea economic relations; U.S.- Mexico economic relations; U.S.- Pakistan economic relations; U.S. - Russia economic relations; U.S. - India commercial and trade relationship; U.S. sanctions on Burma; U.S. - Mexico 21st Century Border Vision; U.S. - Canada Beyond the Border Initiative; Air Cargo Advance Screening Pilot; Trade Transformation Agenda; trade dispute with Mexico regarding Cross-Border Trucking Program; bilateral investment treaty negotiations with China; bilateral investment treaty negotiations with India; implementation of Section 182 of the Trade Act of 1974 (P.L. 93-618), as amended by the Omnibus Trade and Competitiveness Act of 1988 and the Uruguay Round Agreements Act (the ""Special 301 Report""); The Miscellaneous Tariff Bill (MTB); Generalized System of Preferences (GSP); Trade Adjustment Assistance (TAA); African Growth and Opportunity Act (AGOA);  international affairs budget;  funding for the Multilateral Development Banks (MDBs), including the World Bank, the African Development Bank (AfDB), the Asian Development Bank (ADB), the Inter-American Development Bank (IDB), and the European Bank for Reconstruction and Development (EBRD); International Monetary Fund (IMF); export controls reform; industrial policies and cyber security issues; promoting Transatlantic investment, trade and regulatory cooperation; international concerns in the areas of antitrust, standards and investment;   advancing International Regulatory Cooperation; G-20 obligations on Financial Service Reforms (Dodd Frank implementation); the expanded use of software asset management by the Federal Government and its contractors; plain packaging; National Strategy for Global Supply Chain Security Implementation Update  "|U.S. SENATE, U.S. HOUSE OF REPRESENTATIVES, Executive Office of the President (EOP), White House Office, U.S. Trade Representative (USTR), Office of Management & Budget (OMB), Natl Security Council (NSC), Natl Economic Council (NEC), Trade & Development Agency (TDA), U.S. Copyright Office, Small Business Adminstration (SBA), Transportation Security Administration (TSA), U.S. Customs & Border Protection, Treasury - Dept of, Homeland Security - Dept of  (DHS), State - Dept of (DOS), Transportation - Dept of (DOT), Commerce - Dept of  (DOC), Defense - Dept of  (DOD), Energy - Dept of, Health & Human Services - Dept of  (HHS), Interior - Dept of  (DOI), Justice - Dept of  (DOJ), Agriculture - Dept of  (USDA), Federal Trade Commission (FTC)|Lobbyist name: Thomas  Donohue ; Lobbyist name: R. Bruce  Josten ; Lobbyist name: Ronald  Eidshaug ; Lobbyist name: Scott  Eckart ; Lobbyist name: Sarah  Suckow ; Lobbyist name: Daniel  Hillenbrand ; Lobbyist name: Daniel  Mahoney ; Lobbyist name: David  Brinton ; Lobbyist name: Nicholas  Andrews , Covered Position: Rep. Mario Diaz-Balart, Unpaid Intern, January-March 2012 ; Lobbyist name: Benjamin  Taylor ; Lobbyist name: Cholly  Smith ; Lobbyist name: Dick  Castner ; Lobbyist name: William  Kovacs ; Lobbyist name: Shea  Bettwy ; Lobbyist name: Matthew  Hite ; Lobbyist name: Myron  Brilliant ; Lobbyist name: John  Murphy ; Lobbyist name: Tami  Overby ; Lobbyist name: Christopher  Wenk ; Lobbyist name: Stefanie  Holland ; Lobbyist name: Sean  Heather ; Lobbyist name: Jocelyn  Chan ; Lobbyist name: Esperanza  Jelalian ; Lobbyist name: Natalie  Obermann ; Lobbyist name: Kathleen  McInerney ; Lobbyist name: Patrick  Kilbride ; Lobbyist name: Renata  Vasconcellos ; Lobbyist name: Diego  Bonomo ; Lobbyist name: Jeremie  Waterman ; Lobbyist name: Stephen  Lutes ; Lobbyist name: Adam  Schlosser ; Lobbyist name: Catherine  Mellor ; Lobbyist name: Gary  Litman ; Lobbyist name: Rebecca  Fraser ; Lobbyist name: Reuben  Smith-Vaughan ; Lobbyist name: John  Goyer ; Lobbyist name: James  Fatheree ; Lobbyist name: Jesse  Sedler ; Lobbyist name: Marjorie  Chorlins ; Lobbyist name: Julie  Yang ; Lobbyist name: Brian  Noyes ; Lobbyist name: Ann  Beauchesne ; Lobbyist name: Adam  Salerno ; Lobbyist name: Ron  Somers ; Lobbyist name: David  Hirschmann ; Lobbyist name: Frank  Cullen , Covered Position: Rep. Mary Bono Mack, Chief of Staff, Nov. 1999-Jan. 2013 ; Lobbyist name: Frank  Cullen , Covered Position: Rep. Mary Bono, Communications Dir., Apr. 1998-Nov. 1999 ; Lobbyist name: Frank  Cullen , Covered Position: CA 44th Dist., Clerk of the House, Jan.-Apr. 1998 ; Lobbyist name: Frank  Cullen , Covered Position: Rep. Sonny Bono, Comm. Dir./Press Sec., Jan. '95-Jan. '98 ||||||||||||||Name: Daren  Bakst ; Name: Shea  Bettwy ; Name: Diego  Bonomo ; Name: Kathleen  McInerney ; Name: Cecelia  Retelle ; Name: Chris  Strow ||http://www.uschamber.com/associations/c100/committee-100-members; http://www.theglobalipcenter.com/sites/default/files/1_1_2012_cacp_membership_list_.pdf |
2013 |2A |||Chamber of Commerce of the U.S.A. |Chamber of Commerce of the U.S.A. |N |38756-12 |318860000 |||1615 H STREET, NW |WASHINGTON |DC |20062 |USA ||||||Y |Ryan P. Meyers |7/22/2013 5:54:06 PM |||13970000.00 |C |UTI|ISSUE: H.R. 1877, To amend the Federal Water Pollution Control Act to authorize appropriations for State water pollution control revolving funds, and for other purpose, including provisions relating to Buy America  S. 601, Water Resources Development Act of 2013, including provisions relating to Buy America  |U.S. SENATE, U.S. HOUSE OF REPRESENTATIVES|Lobbyist name: Thomas  Donohue ; Lobbyist name: R. Bruce  Josten ; Lobbyist name: Ronald  Eidshaug ; Lobbyist name: Martin  Regalia ; Lobbyist name: Christian  Zur ||||||||||||||Name: Daren  Bakst ; Name: Shea  Bettwy ; Name: Diego  Bonomo ; Name: Kathleen  McInerney ; Name: Cecelia  Retelle ; Name: Chris  Strow ||http://www.uschamber.com/associations/c100/committee-100-members; http://www.theglobalipcenter.com/sites/default/files/1_1_2012_cacp_membership_list_.pdf |
2013 |Q4 |||Clark Lytle Geduldig & Cranford, LLC |Bridgepoint Education |N |76992-1002680 |361180078 |||1001 Pennsylvania Avenue, NW , Suite 750 South |Washington |DC |20004 |USA ||||||N |Steve Clark - Senior Managing Partner |01/14/2014 ||15000.00 |||EDU|ISSUE: Issues related to the Higher Education Reauthorization Act, & FY 2014 Defense Appropriations, H.R. 2397 |U.S. HOUSE OF REPRESENTATIVES, U.S. SENATE|Lobbyist name: Steve  Clark ; Lobbyist name: Gary  Lytle ; Lobbyist name: Sam  Geduldig ; Lobbyist name: Jay  Cranford ; Lobbyist name: Mike  Nielsen ; Lobbyist name: Amy  Wren ||||||||||||||Name:  ; Name:  ; Name:  ; Name:  |||
2013 |Q4 |||American Bankers Association |American Bankers Association |N |1785-12 |304680000 |||1120 Connecticut Ave, NW |Washington |DC |20036 |USA ||||||Y |Mr. Thomas J. Pinder/Attorney of Record |01/21/2014 |||2140000.00 |C |ACC|ISSUE: Volcker Rule provision regarding investments in collateralized debt obligations backed by trust preferred securities (TruPS). |U.S. HOUSE OF REPRESENTATIVES, U.S. SENATE, Federal Reserve System, Treasury - Dept of|Lobbyist name: Wayne  Abernathy ; Lobbyist name: James  Ballentine ; Lobbyist name: William  Boger ; Lobbyist name: Cecelia  Calaby ; Lobbyist name: Jim  Chessen ; Lobbyist name: Kenneth  Clayton ; Lobbyist name: Dionne  Davies ; Lobbyist name: Joan  Gregory ; Lobbyist name: Mike  Hunter ; Lobbyist name: Frank  Keating ; Lobbyist name: Adam  Noah ; Lobbyist name: Larry  Seyfried ||||||||||||||Name:  ; Name:  ; Name:  ; Name:  |||
2013 |Q4 |||American Bankers Association |American Bankers Association |N |1785-12 |304680000 |||1120 Connecticut Ave, NW |Washington |DC |20036 |USA ||||||Y |Mr. Thomas J. Pinder/Attorney of Record |01/21/2014 |||2140000.00 |C |AGR|ISSUE: S. 954, the 2013 Farm Bill (provisions regarding crop insurance, rural lending limits and guarantees, term limits on farm operating loans); H.R. 2642, the Federal Agriculture Reform and Risk Management Act of 2013 (provisions regarding crop insurance, rural lending limits and guarantees, amendment to limit use of SNAP benefit cards). |U.S. HOUSE OF REPRESENTATIVES, U.S. SENATE|Lobbyist name: James  Ballentine ; Lobbyist name: Kenneth  Clayton ; Lobbyist name: Dionne  Davies ; Lobbyist name: Edward  Elfmann ; Lobbyist name: Joan  Gregory ; Lobbyist name: Adam  Noah ; Lobbyist name: Nick  Podsiadly ; Lobbyist name: Larry  Seyfried ||||||||||||||Name:  ; Name:  ; Name:  ; Name:  |||
2013 |Q4 |||American Bankers Association |American Bankers Association |N |1785-12 |304680000 |||1120 Connecticut Ave, NW |Washington |DC |20036 |USA ||||||Y |Mr. Thomas J. Pinder/Attorney of Record |01/21/2014 |||2140000.00 |C |BAN|ISSUE: H.R. 1261, the Overdraft Protection 5 Act of 2013 (all provisions); H.R. 3468, a bill to amend the Federal Credit Union Act to extend insurance coverage to amounts held in a member account on behalf of another person, and for other purposes. |U.S. HOUSE OF REPRESENTATIVES, U.S. SENATE, Federal Reserve System, Treasury - Dept of|Lobbyist name: Wayne  Abernathy ; Lobbyist name: James  Ballentine ; Lobbyist name: William  Boger ; Lobbyist name: Cecelia  Calaby ; Lobbyist name: Jim  Chessen ; Lobbyist name: Kenneth  Clayton ; Lobbyist name: Dionne  Davies ; Lobbyist name: Robert  Davis ; Lobbyist name: Denyette  DePierro ; Lobbyist name: Edward  Elfmann ; Lobbyist name: Nessa  Feddis ; Lobbyist name: Joan  Gregory ; Lobbyist name: Mike  Hunter ; Lobbyist name: Frank  Keating ; Lobbyist name: Jason  Kratovil ; Lobbyist name: Keith  Leggett ; Lobbyist name: Adam  Noah ; Lobbyist name: Phoebe  Papageorgiou ; Lobbyist name: Nick  Podsiadly ; Lobbyist name: Larry  Seyfried ; Lobbyist name: Robert  Strand ||||||||||||||Name:  ; Name:  ; Name:  ; Name:  |||
2013 |Q4 |||American Bankers Association |American Bankers Association |N |1785-12 |304680000 |||1120 Connecticut Ave, NW |Washington |DC |20036 |USA ||||||Y |Mr. Thomas J. Pinder/Attorney of Record |01/21/2014 |||2140000.00 |C |BNK|ISSUE: S. 1861, the Taxpayer Protection and Responsible Resolution Act (all provisions regarding repeal of the Dodd-Frank Acts orderly liquidation authority). |U.S. SENATE, Federal Reserve System, Treasury - Dept of|Lobbyist name: Wayne  Abernathy ; Lobbyist name: James  Ballentine ; Lobbyist name: William  Boger ; Lobbyist name: Kenneth  Clayton ; Lobbyist name: Dionne  Davies ; Lobbyist name: Adam  Noah ||||||||||||||Name:  ; Name:  ; Name:  ; Name:  |||
2013 |Q4 |||American Bankers Association |American Bankers Association |N |1785-12 |304680000 |||1120 Connecticut Ave, NW |Washington |DC |20036 |USA ||||||Y |Mr. Thomas J. Pinder/Attorney of Record |01/21/2014 |||2140000.00 |C |BUD|ISSUE: H.R. 933, Fiscal year 2013 continuing appropriations resolution (provisions to continue an existing grandfather of USDA rural definitions through September 30 and to increase in the Section 184 Indian Housing Loan Guarantee program); H.R. 2217, Fiscal Year 2014 Homeland Security Appropriations Legislation (amendment to delay rate increases under the National Flood Insurance Program); H.R. 2775, the Continuing Appropriations Act, 2014. |U.S. HOUSE OF REPRESENTATIVES, U.S. SENATE|Lobbyist name: Wayne  Abernathy ; Lobbyist name: James  Ballentine ; Lobbyist name: William  Boger ; Lobbyist name: Kenneth  Clayton ; Lobbyist name: Dionne  Davies ; Lobbyist name: Robert  Davis ; Lobbyist name: Edward  Elfmann ; Lobbyist name: Joan  Gregory ; Lobbyist name: Mike  Hunter ; Lobbyist name: Frank  Keating ; Lobbyist name: Jason  Kratovil ; Lobbyist name: Adam  Noah ; Lobbyist name: Joseph  Pigg ; Lobbyist name: Larry  Seyfried ||||||||||||||Name:  ; Name:  ; Name:  ; Name:  |||
2013 |Q4 |||American Bankers Association |American Bankers Association |N |1785-12 |304680000 |||1120 Connecticut Ave, NW |Washington |DC |20036 |USA ||||||Y |Mr. Thomas J. Pinder/Attorney of Record |01/21/2014 |||2140000.00 |C |CPT|ISSUE: S. 1720, the Patent Transparency and Improvements Act of 2013; H.R. 3309, the Innovation Act of 2013. |U.S. HOUSE OF REPRESENTATIVES, U.S. SENATE|Lobbyist name: William  Boger ; Lobbyist name: Daniel  Fernandez ; Lobbyist name: Joan  Gregory ; Lobbyist name: Larry  Seyfried ||||||||||||||Name:  ; Name:  ; Name:  ; Name:  |||
2013 |Q4 |||American Bankers Association |American Bankers Association |N |1785-12 |304680000 |||1120 Connecticut Ave, NW |Washington |DC |20036 |USA ||||||Y |Mr. Thomas J. Pinder/Attorney of Record |01/21/2014 |||2140000.00 |C |ECN|ISSUE: Federal Reserve Monetary Policy |U.S. HOUSE OF REPRESENTATIVES|Lobbyist name: Wayne  Abernathy ||||||||||||||Name:  ; Name:  ; Name:  ; Name:  |||
2013 |Q4 |||American Bankers Association |American Bankers Association |N |1785-12 |304680000 |||1120 Connecticut Ave, NW |Washington |DC |20036 |USA ||||||Y |Mr. Thomas J. Pinder/Attorney of Record |01/21/2014 |||2140000.00 |C |FIN|ISSUE: S. 731, the Basel III CASE Act (all provisions); S. 737, the Basel III Impact Study Act (all provisions); S. 798, the Terminating Bailouts for Taxpayer Fairness Act of 2013 (all provisions); S. 872, the Holding Company Registration Threshold Equalization Act of 2013 (provisions to extend to savings and loan holding companies the new SEC shareholder registration and deregistration thresholds under the JOBS Act); S. 968, the Small Business Lending Enhancement Act of 2013 (all provisions to increase credit union business lending limits); H.R. 613, the Systemic Risk Mitigation Act (all provisions); H.R. 634, Business Risk Mitigation and Price Stabilization Act of 2013 (provisions to clarify that end users would not be subject to margin requirements for un-cleared swaps); H.R. 677, the Inter-Affiliate Swap Clarification Act (all provisions); H.R. 701, to amend a provision of the Securities Act of 1933 directing the Securities and Exchange Commission to add a particular class of securities to those exempted under such Act to provide a deadline for such action; H.R. 742, the Swap Data Repository and Clearinghouse Indemnification Correction Act; H.R. 749, the Eliminate Privacy Notice Confusion Act (all provisions); H.R.797 , the Municipal Advisor Oversight Improvement Act of 2013; H.R. 801, the Holding Company Registration Threshold Equalization Act of 2013 (all provisions); H.R. 992, the Swaps Regulatory Improvement Act (all provisions); H.R. 1003, to provide for a full assessment of the costs and benefits of Commodity Futures Trading Commission (CFTC) regulations; H.R. 1062, the SEC Regulatory Accountability Act (all provisions to require the SEC to do a thorough cost-benefit analysis before proposing a new regulation); H.R. 1256, the Swap Jurisdiction Certainty Act; H.R. 1341, the Financial Competitive Act of 2013 (all provisions); H.R. 1553, the Financial Institutions Examination Fairness and Reform Act (all provisions); H.R. 1750, the Community Lending Enhancement and Regulatory Relief Act; H.R. 2672, the CFPB Rural Designation Petition and Correction Act; H.R. 3584, to amend the Federal Home Loan Bank Act to authorize privately insured credit unions to become members of a Federal home loan bank, and for other purposes; H.R. 3329, to enhance the ability of community financial institutions to foster economic growth and serve their communities, boost small businesses, increase individual savings, and for other purposes; Draft Senate legislation to exempt commercial banks from municipal advisor regulation; Discussion Draft of the Swap Jurisdiction  Certainty Act (all provisions); Draft legislation that would require the Treasury Department to determine which commercial banks, investment banks, hedge funds, and insurance companies are too-big-to-fail, and to break up those institutions within one year; Clarity in Regulations Discussion Draft. |U.S. HOUSE OF REPRESENTATIVES, U.S. SENATE, Treasury - Dept of|Lobbyist name: Wayne  Abernathy ; Lobbyist name: James  Ballentine ; Lobbyist name: Jan  Bauer ; Lobbyist name: William  Boger ; Lobbyist name: Cecelia  Calaby ; Lobbyist name: Jim  Chessen ; Lobbyist name: Kenneth  Clayton ; Lobbyist name: Dionne  Davies ; Lobbyist name: Robert  Davis ; Lobbyist name: Edward  Elfmann ; Lobbyist name: Joan  Gregory ; Lobbyist name: Mike  Hunter ; Lobbyist name: Frank  Keating ; Lobbyist name: Timothy  Keehan ; Lobbyist name: Jason  Kratovil ; Lobbyist name: Keith  Leggett ; Lobbyist name: Cristeena  Nasser ; Lobbyist name: Adam  Noah ; Lobbyist name: Phoebe  Papageorgiou ; Lobbyist name: Joseph  Pigg ; Lobbyist name: Nick  Podsiadly ; Lobbyist name: Larry  Seyfried ||||||||||||||Name:  ; Name:  ; Name:  ; Name:  |||
